character,angle,attribute,value
noto,,icon,person-biking-dark-skin-tone
noto,,icon,person-biking-light-skin-tone
noto,,icon,person-biking-medium-dark-skin-tone
noto,,icon,person-biking-medium-light-skin-tone
noto,,icon,person-biking-medium-skin-tone
noto,,icon,person-biking
noto,,icon,person-blond-hair
noto,,icon,person-bouncing-ball-dark-skin-tone
noto,,icon,person-bouncing-ball-light-skin-tone
noto,,icon,person-bouncing-ball-medium-dark-skin-tone
noto,,icon,person-bouncing-ball-medium-light-skin-tone
noto,,icon,person-bouncing-ball-medium-skin-tone
noto,,icon,person-bouncing-ball
noto,,icon,person-bowing-dark-skin-tone
noto,,icon,person-bowing-light-skin-tone
noto,,icon,person-bowing-medium-dark-skin-tone
noto,,icon,person-bowing-medium-light-skin-tone
noto,,icon,person-bowing-medium-skin-tone
noto,,icon,person-bowing
noto,,icon,person-cartwheeling-dark-skin-tone
noto,,icon,person-cartwheeling-light-skin-tone
noto,,icon,person-cartwheeling-medium-dark-skin-tone
noto,,icon,person-cartwheeling-medium-light-skin-tone
noto,,icon,person-cartwheeling-medium-skin-tone
noto,,icon,person-cartwheeling
noto,,icon,person-dark-skin-tone-blond-hair
noto,,icon,person-facepalming-dark-skin-tone
noto,,icon,person-facepalming-light-skin-tone
noto,,icon,person-facepalming-medium-dark-skin-tone
noto,,icon,person-facepalming-medium-light-skin-tone
noto,,icon,person-facepalming-medium-skin-tone
noto,,icon,person-facepalming
noto,,icon,person-fencing
noto,,icon,person-frowning-dark-skin-tone
noto,,icon,person-frowning-light-skin-tone
noto,,icon,person-frowning-medium-dark-skin-tone
noto,,icon,person-frowning-medium-light-skin-tone
noto,,icon,person-frowning-medium-skin-tone
noto,,icon,person-frowning
noto,,icon,person-gesturing-no-dark-skin-tone
noto,,icon,person-gesturing-no-light-skin-tone
noto,,icon,person-gesturing-no-medium-dark-skin-tone
noto,,icon,person-gesturing-no-medium-light-skin-tone
noto,,icon,person-gesturing-no-medium-skin-tone
noto,,icon,person-gesturing-no
noto,,icon,person-gesturing-ok-dark-skin-tone
noto,,icon,person-gesturing-ok-light-skin-tone
noto,,icon,person-gesturing-ok-medium-dark-skin-tone
noto,,icon,person-gesturing-ok-medium-light-skin-tone
noto,,icon,person-gesturing-ok-medium-skin-tone
noto,,icon,person-gesturing-ok
noto,,icon,person-getting-haircut-dark-skin-tone
noto,,icon,person-getting-haircut-light-skin-tone
noto,,icon,person-getting-haircut-medium-dark-skin-tone
noto,,icon,person-getting-haircut-medium-light-skin-tone
noto,,icon,person-getting-haircut-medium-skin-tone
noto,,icon,person-getting-haircut
noto,,icon,person-getting-massage-dark-skin-tone
noto,,icon,person-getting-massage-light-skin-tone
noto,,icon,person-getting-massage-medium-dark-skin-tone
noto,,icon,person-getting-massage-medium-light-skin-tone
noto,,icon,person-getting-massage-medium-skin-tone
noto,,icon,person-getting-massage
noto,,icon,person-golfing
noto,,icon,person-in-bed
noto,,icon,person-in-suit-levitating
noto,,icon,person-in-tuxedo-dark-skin-tone
noto,,icon,person-in-tuxedo-light-skin-tone
noto,,icon,person-in-tuxedo-medium-dark-skin-tone
noto,,icon,person-in-tuxedo-medium-light-skin-tone
noto,,icon,person-in-tuxedo-medium-skin-tone
noto,,icon,person-in-tuxedo
noto,,icon,person-juggling-dark-skin-tone
noto,,icon,person-juggling-light-skin-tone
noto,,icon,person-juggling-medium-dark-skin-tone
noto,,icon,person-juggling-medium-light-skin-tone
noto,,icon,person-juggling-medium-skin-tone
noto,,icon,person-juggling
noto,,icon,person-lifting-weights-dark-skin-tone
noto,,icon,person-lifting-weights-light-skin-tone
noto,,icon,person-lifting-weights-medium-dark-skin-tone
noto,,icon,person-lifting-weights-medium-light-skin-tone
noto,,icon,person-lifting-weights-medium-skin-tone
noto,,icon,person-lifting-weights
noto,,icon,person-light-skin-tone-blond-hair
noto,,icon,person-medium-dark-skin-tone-blond-hair
noto,,icon,person-medium-light-skin-tone-blond-hair
noto,,icon,person-medium-skin-tone-blond-hair
noto,,icon,person-mountain-biking-dark-skin-tone
noto,,icon,person-mountain-biking-light-skin-tone
noto,,icon,person-mountain-biking-medium-dark-skin-tone
noto,,icon,person-mountain-biking-medium-light-skin-tone
noto,,icon,person-mountain-biking-medium-skin-tone
noto,,icon,person-mountain-biking
noto,,icon,person-playing-handball-dark-skin-tone
noto,,icon,person-playing-handball-light-skin-tone
noto,,icon,person-playing-handball-medium-dark-skin-tone
noto,,icon,person-playing-handball-medium-light-skin-tone
noto,,icon,person-playing-handball-medium-skin-tone
noto,,icon,person-playing-handball
noto,,icon,person-playing-water-polo-dark-skin-tone
noto,,icon,person-playing-water-polo-light-skin-tone
noto,,icon,person-playing-water-polo-medium-dark-skin-tone
noto,,icon,person-playing-water-polo-medium-light-skin-tone
noto,,icon,person-playing-water-polo-medium-skin-tone
noto,,icon,person-playing-water-polo
noto,,icon,person-pouting-dark-skin-tone
noto,,icon,person-pouting-light-skin-tone
noto,,icon,person-pouting-medium-dark-skin-tone
noto,,icon,person-pouting-medium-light-skin-tone
noto,,icon,person-pouting-medium-skin-tone
noto,,icon,person-pouting
noto,,icon,person-raising-hand-dark-skin-tone
noto,,icon,person-raising-hand-light-skin-tone
noto,,icon,person-raising-hand-medium-dark-skin-tone
noto,,icon,person-raising-hand-medium-light-skin-tone
noto,,icon,person-raising-hand-medium-skin-tone
noto,,icon,person-raising-hand
noto,,icon,person-rowing-boat-dark-skin-tone
noto,,icon,person-rowing-boat-light-skin-tone
noto,,icon,person-rowing-boat-medium-dark-skin-tone
noto,,icon,person-rowing-boat-medium-light-skin-tone
noto,,icon,person-rowing-boat-medium-skin-tone
noto,,icon,person-rowing-boat
noto,,icon,person-running-dark-skin-tone
noto,,icon,person-running-light-skin-tone
noto,,icon,person-running-medium-dark-skin-tone
noto,,icon,person-running-medium-light-skin-tone
noto,,icon,person-running-medium-skin-tone
noto,,icon,person-running
noto,,icon,person-shrugging-dark-skin-tone
noto,,icon,person-shrugging-light-skin-tone
noto,,icon,person-shrugging-medium-dark-skin-tone
noto,,icon,person-shrugging-medium-light-skin-tone
noto,,icon,person-shrugging-medium-skin-tone
noto,,icon,person-shrugging
noto,,icon,person-surfing-dark-skin-tone
noto,,icon,person-surfing-light-skin-tone
noto,,icon,person-surfing-medium-dark-skin-tone
noto,,icon,person-surfing-medium-light-skin-tone
noto,,icon,person-surfing-medium-skin-tone
noto,,icon,person-surfing
noto,,icon,person-swimming-dark-skin-tone
noto,,icon,person-swimming-light-skin-tone
noto,,icon,person-swimming-medium-dark-skin-tone
noto,,icon,person-swimming-medium-light-skin-tone
noto,,icon,person-swimming-medium-skin-tone
noto,,icon,person-swimming
noto,,icon,person-taking-bath-dark-skin-tone
noto,,icon,person-taking-bath-light-skin-tone
noto,,icon,person-taking-bath-medium-dark-skin-tone
noto,,icon,person-taking-bath-medium-light-skin-tone
noto,,icon,person-taking-bath-medium-skin-tone
noto,,icon,person-taking-bath
noto,,icon,person-tipping-hand-dark-skin-tone
noto,,icon,person-tipping-hand-light-skin-tone
noto,,icon,person-tipping-hand-medium-dark-skin-tone
noto,,icon,person-tipping-hand-medium-light-skin-tone
noto,,icon,person-tipping-hand-medium-skin-tone
noto,,icon,person-tipping-hand
noto,,icon,person-walking-dark-skin-tone
noto,,icon,person-walking-light-skin-tone
noto,,icon,person-walking-medium-dark-skin-tone
noto,,icon,person-walking-medium-light-skin-tone
noto,,icon,person-walking-medium-skin-tone
noto,,icon,person-walking
noto,,icon,person-wearing-turban-dark-skin-tone
noto,,icon,person-wearing-turban-light-skin-tone
noto,,icon,person-wearing-turban-medium-dark-skin-tone
noto,,icon,person-wearing-turban-medium-light-skin-tone
noto,,icon,person-wearing-turban-medium-skin-tone
noto,,icon,person-wearing-turban
noto,,icon,person-with-skullcap-dark-skin-tone
noto,,icon,person-with-skullcap-light-skin-tone
noto,,icon,person-with-skullcap-medium-dark-skin-tone
noto,,icon,person-with-skullcap-medium-light-skin-tone
noto,,icon,person-with-skullcap-medium-skin-tone
noto,,icon,person-with-skullcap
noto,,icon,person-with-veil-dark-skin-tone
noto,,icon,person-with-veil-light-skin-tone
noto,,icon,person-with-veil-medium-dark-skin-tone
noto,,icon,person-with-veil-medium-light-skin-tone
noto,,icon,person-with-veil-medium-skin-tone
noto,,icon,person-with-veil
noto,,icon,pick
noto,,icon,pig-face
noto,,icon,pig-nose
noto,,icon,pig
noto,,icon,pile-of-poo
noto,,icon,pill
noto,,icon,pine-decoration
noto,,icon,pineapple
noto,,icon,ping-pong
noto,,icon,pisces
noto,,icon,pistol
noto,,icon,pizza
noto,,icon,place-of-worship
noto,,icon,play-button
noto,,icon,play-or-pause-button
noto,,icon,plus
noto,,icon,police-car-light
noto,,icon,police-car
noto,,icon,police-officer-dark-skin-tone
noto,,icon,police-officer-light-skin-tone
noto,,icon,police-officer-medium-dark-skin-tone
noto,,icon,police-officer-medium-light-skin-tone
noto,,icon,police-officer-medium-skin-tone
noto,,icon,police-officer
noto,,icon,poodle
noto,,icon,pool-8-ball
noto,,icon,popcorn
noto,,icon,post-office
noto,,icon,postal-horn
noto,,icon,postbox
noto,,icon,pot-of-food
noto,,icon,potable-water
noto,,icon,potato
noto,,icon,poultry-leg
noto,,icon,pound-banknote
noto,,icon,pound-symbol
noto,,icon,pouting-cat
noto,,icon,pouting-face
noto,,icon,prayer-beads
noto,,icon,pregnant-woman-dark-skin-tone
noto,,icon,pregnant-woman-light-skin-tone
noto,,icon,pregnant-woman-medium-dark-skin-tone
noto,,icon,pregnant-woman-medium-light-skin-tone
noto,,icon,pregnant-woman-medium-skin-tone
noto,,icon,pregnant-woman
noto,,icon,prince-dark-skin-tone
noto,,icon,prince-light-skin-tone
noto,,icon,prince-medium-dark-skin-tone
noto,,icon,prince-medium-light-skin-tone
noto,,icon,prince-medium-skin-tone
noto,,icon,prince
noto,,icon,princess-dark-skin-tone
noto,,icon,princess-light-skin-tone
noto,,icon,princess-medium-dark-skin-tone
noto,,icon,princess-medium-light-skin-tone
noto,,icon,princess-medium-skin-tone
noto,,icon,princess
noto,,icon,printer
noto,,icon,prohibited
noto,,icon,purple-heart
noto,,icon,purse
noto,,icon,pushpin
noto,,icon,question-mark
noto,,icon,rabbit-face
noto,,icon,rabbit
noto,,icon,racing-car
noto,,icon,radio-button
noto,,icon,radio
noto,,icon,radioactive
noto,,icon,railway-car
noto,,icon,railway-track
noto,,icon,rainbow
noto,,icon,raised-back-of-hand-dark-skin-tone
noto,,icon,raised-back-of-hand-light-skin-tone
noto,,icon,raised-back-of-hand-medium-dark-skin-tone
noto,,icon,raised-back-of-hand-medium-light-skin-tone
noto,,icon,raised-back-of-hand-medium-skin-tone
noto,,icon,raised-back-of-hand
noto,,icon,raised-fist-dark-skin-tone
noto,,icon,raised-fist-light-skin-tone
noto,,icon,raised-fist-medium-dark-skin-tone
noto,,icon,raised-fist-medium-light-skin-tone
noto,,icon,raised-fist-medium-skin-tone
noto,,icon,raised-fist
noto,,icon,raised-hand-dark-skin-tone
noto,,icon,raised-hand-light-skin-tone
noto,,icon,raised-hand-medium-dark-skin-tone
noto,,icon,raised-hand-medium-light-skin-tone
noto,,icon,raised-hand-medium-skin-tone
noto,,icon,raised-hand
noto,,icon,raising-hands-dark-skin-tone
noto,,icon,raising-hands-light-skin-tone
noto,,icon,raising-hands-medium-dark-skin-tone
noto,,icon,raising-hands-medium-light-skin-tone
noto,,icon,raising-hands-medium-skin-tone
noto,,icon,raising-hands
noto,,icon,ram
noto,,icon,rat
noto,,icon,record-button
noto,,icon,recycling-symbol
noto,,icon,red-apple
noto,,icon,red-circle
noto,,icon,red-heart
noto,,icon,red-paper-lantern
noto,,icon,red-triangle-pointed-down
noto,,icon,red-triangle-pointed-up
noto,,icon,registered
noto,,icon,relieved-face
noto,,icon,reminder-ribbon
noto,,icon,repeat-button
noto,,icon,repeat-single-button
noto,,icon,rescue-workers-helmet
noto,,icon,restroom
noto,,icon,reverse-button
noto,,icon,revolving-hearts
noto,,icon,rhinoceros
noto,,icon,ribbon
noto,,icon,rice-ball
noto,,icon,rice-cracker
noto,,icon,right-anger-bubble
noto,,icon,right-arrow-curving-down
noto,,icon,right-arrow-curving-left
noto,,icon,right-arrow-curving-up
noto,,icon,right-arrow
noto,,icon,right-facing-fist-dark-skin-tone
noto,,icon,right-facing-fist-light-skin-tone
noto,,icon,right-facing-fist-medium-dark-skin-tone
noto,,icon,right-facing-fist-medium-light-skin-tone
noto,,icon,right-facing-fist-medium-skin-tone
noto,,icon,right-facing-fist
noto,,icon,ring
noto,,icon,roasted-sweet-potato
noto,,icon,robot
noto,,icon,rocket
noto,,icon,rolled-up-newspaper
noto,,icon,roller-coaster
noto,,icon,rolling-on-the-floor-laughing
noto,,icon,rooster
noto,,icon,rose
noto,,icon,rosette
noto,,icon,round-pushpin
noto,,icon,rugby-football
noto,,icon,running-shirt
noto,,icon,running-shoe
noto,,icon,sad-but-relieved-face
noto,,icon,sagittarius
noto,,icon,sailboat
noto,,icon,sake
noto,,icon,santa-claus-dark-skin-tone
noto,,icon,santa-claus-light-skin-tone
noto,,icon,santa-claus-medium-dark-skin-tone
noto,,icon,santa-claus-medium-light-skin-tone
noto,,icon,santa-claus-medium-skin-tone
noto,,icon,santa-claus
noto,,icon,satellite-antenna
noto,,icon,satellite
noto,,icon,saxophone
noto,,icon,school
noto,,icon,scissors
noto,,icon,scorpio
noto,,icon,scorpion
noto,,icon,scroll
noto,,icon,seat
noto,,icon,see-no-evil-monkey
noto,,icon,seedling
noto,,icon,selfie-dark-skin-tone
noto,,icon,selfie-light-skin-tone
noto,,icon,selfie-medium-dark-skin-tone
noto,,icon,selfie-medium-light-skin-tone
noto,,icon,selfie-medium-skin-tone
noto,,icon,selfie
noto,,icon,seven-oclock
noto,,icon,seven-thirty
noto,,icon,shallow-pan-of-food
noto,,icon,shamrock
noto,,icon,shark
noto,,icon,shaved-ice
noto,,icon,sheaf-of-rice
noto,,icon,shield
noto,,icon,shinto-shrine
noto,,icon,ship
noto,,icon,shooting-star
noto,,icon,shopping-bags
noto,,icon,shopping-cart
noto,,icon,shortcake
noto,,icon,shower
noto,,icon,shrimp
noto,,icon,shuffle-tracks-button
noto,,icon,sign-of-the-horns-dark-skin-tone
noto,,icon,sign-of-the-horns-light-skin-tone
noto,,icon,sign-of-the-horns-medium-dark-skin-tone
noto,,icon,sign-of-the-horns-medium-light-skin-tone
noto,,icon,sign-of-the-horns-medium-skin-tone
noto,,icon,sign-of-the-horns
noto,,icon,six-oclock
noto,,icon,six-thirty
noto,,icon,skier
noto,,icon,skis
noto,,icon,skull-and-crossbones
noto,,icon,skull
noto,,icon,sleeping-face
noto,,icon,sleepy-face
noto,,icon,slightly-frowning-face
noto,,icon,slightly-smiling-face
noto,,icon,slot-machine
noto,,icon,small-airplane
noto,,icon,small-blue-diamond
noto,,icon,small-orange-diamond
noto,,icon,smiling-cat-with-heart-eyes
noto,,icon,smiling-face-with-halo
noto,,icon,smiling-face-with-heart-eyes
noto,,icon,smiling-face-with-horns
noto,,icon,smiling-face-with-smiling-eyes
noto,,icon,smiling-face-with-sunglasses
noto,,icon,smiling-face
noto,,icon,smirking-face
noto,,icon,snail
noto,,icon,snake
noto,,icon,sneezing-face
noto,,icon,snow-capped-mountain
noto,,icon,snowboarder
noto,,icon,snowflake
noto,,icon,snowman-without-snow
noto,,icon,snowman
noto,,icon,soccer-ball
noto,,icon,soft-ice-cream
noto,,icon,soon-arrow
noto,,icon,sos-button
noto,,icon,spade-suit
noto,,icon,spaghetti
noto,,icon,sparkle
noto,,icon,sparkler
noto,,icon,sparkles
noto,,icon,sparkling-heart
noto,,icon,speak-no-evil-monkey
noto,,icon,speaker-high-volume
noto,,icon,speaker-low-volume
noto,,icon,speaker-medium-volume
noto,,icon,speaking-head
noto,,icon,speech-balloon
noto,,icon,speedboat
noto,,icon,spider-web
noto,,icon,spider
noto,,icon,spiral-calendar
noto,,icon,spiral-notepad
noto,,icon,spiral-shell
noto,,icon,spoon
noto,,icon,sport-utility-vehicle
noto,,icon,sports-medal
noto,,icon,spouting-whale
noto,,icon,squid
noto,,icon,squinting-face-with-tongue
noto,,icon,stadium
noto,,icon,star-and-crescent
noto,,icon,star-of-david
noto,,icon,star
noto,,icon,station
noto,,icon,statue-of-liberty
noto,,icon,steaming-bowl
noto,,icon,stop-button
noto,,icon,stop-sign
noto,,icon,stopwatch
noto,,icon,straight-ruler
noto,,icon,strawberry
noto,,icon,studio-microphone
noto,,icon,stuffed-flatbread
noto,,icon,sun-behind-cloud
noto,,icon,sun-behind-large-cloud
noto,,icon,sun-behind-rain-cloud
noto,,icon,sun-behind-small-cloud
noto,,icon,sun-with-face
noto,,icon,sun
noto,,icon,sunflower
noto,,icon,sunglasses
noto,,icon,sunrise-over-mountains
noto,,icon,sunrise
noto,,icon,sunset
noto,,icon,sushi
noto,,icon,suspension-railway
noto,,icon,sweat-droplets
noto,,icon,synagogue
noto,,icon,syringe
noto,,icon,t-shirt
noto,,icon,taco
noto,,icon,tanabata-tree
noto,,icon,tangerine
noto,,icon,taurus
noto,,icon,taxi
noto,,icon,teacup-without-handle
noto,,icon,tear-off-calendar
noto,,icon,telephone-receiver
noto,,icon,telephone
noto,,icon,telescope
noto,,icon,television
noto,,icon,ten-oclock
noto,,icon,ten-thirty
noto,,icon,tennis
noto,,icon,tent
noto,,icon,thermometer
noto,,icon,thinking-face
noto,,icon,thought-balloon
noto,,icon,three-oclock
noto,,icon,three-thirty
noto,,icon,thumbs-down-dark-skin-tone
noto,,icon,thumbs-down-light-skin-tone
noto,,icon,thumbs-down-medium-dark-skin-tone
noto,,icon,thumbs-down-medium-light-skin-tone
noto,,icon,thumbs-down-medium-skin-tone
noto,,icon,thumbs-down
noto,,icon,thumbs-up-dark-skin-tone
noto,,icon,thumbs-up-light-skin-tone
noto,,icon,thumbs-up-medium-dark-skin-tone
noto,,icon,thumbs-up-medium-light-skin-tone
noto,,icon,thumbs-up-medium-skin-tone
noto,,icon,thumbs-up
noto,,icon,ticket
noto,,icon,tiger-face
noto,,icon,tiger
noto,,icon,timer-clock
noto,,icon,tired-face
noto,,icon,toilet
noto,,icon,tokyo-tower
noto,,icon,tomato
noto,,icon,tongue
noto,,icon,top-arrow
noto,,icon,top-hat
noto,,icon,tornado
noto,,icon,trackball
noto,,icon,tractor
noto,,icon,trade-mark
noto,,icon,train
noto,,icon,tram-car
noto,,icon,tram
noto,,icon,triangular-flag
noto,,icon,triangular-ruler
noto,,icon,trident-emblem
noto,,icon,trolleybus
noto,,icon,trophy
noto,,icon,tropical-drink
noto,,icon,tropical-fish
noto,,icon,trumpet
noto,,icon,tulip
noto,,icon,tumbler-glass
noto,,icon,turkey
noto,,icon,turtle
noto,,icon,twelve-oclock
noto,,icon,twelve-thirty
noto,,icon,two-hearts
noto,,icon,two-hump-camel
noto,,icon,two-oclock
noto,,icon,two-thirty
noto,,icon,umbrella-on-ground
noto,,icon,umbrella-with-rain-drops
noto,,icon,umbrella
noto,,icon,unamused-face
noto,,icon,unicorn
noto,,icon,unknown-flag
noto,,icon,unlocked
noto,,icon,up-arrow
noto,,icon,up-down-arrow
noto,,icon,up-exclamation-button
noto,,icon,up-left-arrow
noto,,icon,up-right-arrow
noto,,icon,upside-down-face
noto,,icon,upwards-button
noto,,icon,vertical-traffic-light
noto,,icon,vibration-mode
noto,,icon,victory-hand-dark-skin-tone
noto,,icon,victory-hand-light-skin-tone
noto,,icon,victory-hand-medium-dark-skin-tone
noto,,icon,victory-hand-medium-light-skin-tone
noto,,icon,victory-hand-medium-skin-tone
noto,,icon,victory-hand
noto,,icon,video-camera
noto,,icon,video-game
noto,,icon,videocassette
noto,,icon,violin
noto,,icon,virgo
noto,,icon,volcano
noto,,icon,volleyball
noto,,icon,vs-button
noto,,icon,vulcan-salute-dark-skin-tone
noto,,icon,vulcan-salute-light-skin-tone
noto,,icon,vulcan-salute-medium-dark-skin-tone
noto,,icon,vulcan-salute-medium-light-skin-tone
noto,,icon,vulcan-salute-medium-skin-tone
noto,,icon,vulcan-salute
noto,,icon,waning-crescent-moon
noto,,icon,waning-gibbous-moon
noto,,icon,warning
noto,,icon,wastebasket
noto,,icon,watch
noto,,icon,water-buffalo
noto,,icon,water-closet
noto,,icon,water-wave
noto,,icon,watermelon
noto,,icon,waving-hand-dark-skin-tone
noto,,icon,waving-hand-light-skin-tone
noto,,icon,waving-hand-medium-dark-skin-tone
noto,,icon,waving-hand-medium-light-skin-tone
noto,,icon,waving-hand-medium-skin-tone
noto,,icon,waving-hand
noto,,icon,wavy-dash
noto,,icon,waxing-crescent-moon
noto,,icon,waxing-gibbous-moon
noto,,icon,weary-cat
noto,,icon,weary-face
noto,,icon,wedding
noto,,icon,whale
noto,,icon,wheel-of-dharma
noto,,icon,wheelchair-symbol
noto,,icon,white-circle
noto,,icon,white-exclamation-mark
noto,,icon,white-flag
noto,,icon,white-flower
noto,,icon,white-large-square
noto,,icon,white-medium-small-square
noto,,icon,white-medium-square
noto,,icon,white-question-mark
noto,,icon,white-small-square
noto,,icon,white-square-button
noto,,icon,wilted-flower
noto,,icon,wind-chime
noto,,icon,wind-face
noto,,icon,wine-glass
noto,,icon,winking-face-with-tongue
noto,,icon,winking-face
noto,,icon,wolf
noto,,icon,woman-and-man-holding-hands
noto,,icon,woman-artist-dark-skin-tone
noto,,icon,woman-artist-light-skin-tone
noto,,icon,woman-artist-medium-dark-skin-tone
noto,,icon,woman-artist-medium-light-skin-tone
noto,,icon,woman-artist-medium-skin-tone
noto,,icon,woman-artist
noto,,icon,woman-astronaut-dark-skin-tone
noto,,icon,woman-astronaut-light-skin-tone
noto,,icon,woman-astronaut-medium-dark-skin-tone
noto,,icon,woman-astronaut-medium-light-skin-tone
noto,,icon,woman-astronaut-medium-skin-tone
noto,,icon,woman-astronaut
noto,,icon,woman-biking-dark-skin-tone
noto,,icon,woman-biking-light-skin-tone
noto,,icon,woman-biking-medium-dark-skin-tone
noto,,icon,woman-biking-medium-light-skin-tone
noto,,icon,woman-biking-medium-skin-tone
noto,,icon,woman-biking
noto,,icon,woman-blond-hair
noto,,icon,woman-bouncing-ball-dark-skin-tone
noto,,icon,woman-bouncing-ball-light-skin-tone
noto,,icon,woman-bouncing-ball-medium-dark-skin-tone
noto,,icon,woman-bouncing-ball-medium-light-skin-tone
noto,,icon,woman-bouncing-ball-medium-skin-tone
noto,,icon,woman-bouncing-ball
noto,,icon,woman-bowing-dark-skin-tone
noto,,icon,woman-bowing-light-skin-tone
noto,,icon,woman-bowing-medium-dark-skin-tone
noto,,icon,woman-bowing-medium-light-skin-tone
noto,,icon,woman-bowing-medium-skin-tone
noto,,icon,woman-bowing
noto,,icon,woman-cartwheeling-dark-skin-tone
noto,,icon,woman-cartwheeling-light-skin-tone
noto,,icon,woman-cartwheeling-medium-dark-skin-tone
noto,,icon,woman-cartwheeling-medium-light-skin-tone
noto,,icon,woman-cartwheeling-medium-skin-tone
noto,,icon,woman-cartwheeling
noto,,icon,woman-construction-worker-dark-skin-tone
noto,,icon,woman-construction-worker-light-skin-tone
noto,,icon,woman-construction-worker-medium-dark-skin-tone
noto,,icon,woman-construction-worker-medium-light-skin-tone
noto,,icon,woman-construction-worker-medium-skin-tone
noto,,icon,woman-construction-worker
noto,,icon,woman-cook-dark-skin-tone
noto,,icon,woman-cook-light-skin-tone
noto,,icon,woman-cook-medium-dark-skin-tone
noto,,icon,woman-cook-medium-light-skin-tone
noto,,icon,woman-cook-medium-skin-tone
noto,,icon,woman-cook
noto,,icon,woman-dancing-dark-skin-tone
noto,,icon,woman-dancing-light-skin-tone
noto,,icon,woman-dancing-medium-dark-skin-tone
noto,,icon,woman-dancing-medium-light-skin-tone
noto,,icon,woman-dancing-medium-skin-tone
noto,,icon,woman-dancing
noto,,icon,woman-dark-skin-tone-blond-hair
noto,,icon,woman-dark-skin-tone
noto,,icon,woman-detective-dark-skin-tone
noto,,icon,woman-detective-light-skin-tone
noto,,icon,woman-detective-medium-dark-skin-tone
noto,,icon,woman-detective-medium-light-skin-tone
noto,,icon,woman-detective-medium-skin-tone
noto,,icon,woman-detective
noto,,icon,woman-facepalming-dark-skin-tone
noto,,icon,woman-facepalming-light-skin-tone
noto,,icon,woman-facepalming-medium-dark-skin-tone
noto,,icon,woman-facepalming-medium-light-skin-tone
noto,,icon,woman-facepalming-medium-skin-tone
noto,,icon,woman-facepalming
noto,,icon,woman-factory-worker-dark-skin-tone
noto,,icon,woman-factory-worker-light-skin-tone
noto,,icon,woman-factory-worker-medium-dark-skin-tone
noto,,icon,woman-factory-worker-medium-light-skin-tone
noto,,icon,woman-factory-worker-medium-skin-tone
noto,,icon,woman-factory-worker
noto,,icon,woman-farmer-dark-skin-tone
noto,,icon,woman-farmer-light-skin-tone
noto,,icon,woman-farmer-medium-dark-skin-tone
noto,,icon,woman-farmer-medium-light-skin-tone
noto,,icon,woman-farmer-medium-skin-tone
noto,,icon,woman-farmer
noto,,icon,woman-firefighter-dark-skin-tone
noto,,icon,woman-firefighter-light-skin-tone
noto,,icon,woman-firefighter-medium-dark-skin-tone
noto,,icon,woman-firefighter-medium-light-skin-tone
noto,,icon,woman-firefighter-medium-skin-tone
noto,,icon,woman-firefighter
noto,,icon,woman-frowning-dark-skin-tone
noto,,icon,woman-frowning-light-skin-tone
noto,,icon,woman-frowning-medium-dark-skin-tone
noto,,icon,woman-frowning-medium-light-skin-tone
noto,,icon,woman-frowning-medium-skin-tone
noto,,icon,woman-frowning
noto,,icon,woman-gesturing-no-dark-skin-tone
noto,,icon,woman-gesturing-no-light-skin-tone
noto,,icon,woman-gesturing-no-medium-dark-skin-tone
noto,,icon,woman-gesturing-no-medium-light-skin-tone
noto,,icon,woman-gesturing-no-medium-skin-tone
noto,,icon,woman-gesturing-no
noto,,icon,woman-gesturing-ok-dark-skin-tone
noto,,icon,woman-gesturing-ok-light-skin-tone
noto,,icon,woman-gesturing-ok-medium-dark-skin-tone
noto,,icon,woman-gesturing-ok-medium-light-skin-tone
noto,,icon,woman-gesturing-ok-medium-skin-tone
noto,,icon,woman-gesturing-ok
noto,,icon,woman-getting-haircut-dark-skin-tone
noto,,icon,woman-getting-haircut-light-skin-tone
noto,,icon,woman-getting-haircut-medium-dark-skin-tone
noto,,icon,woman-getting-haircut-medium-light-skin-tone
noto,,icon,woman-getting-haircut-medium-skin-tone
noto,,icon,woman-getting-haircut
noto,,icon,woman-getting-massage-dark-skin-tone
noto,,icon,woman-getting-massage-light-skin-tone
noto,,icon,woman-getting-massage-medium-dark-skin-tone
noto,,icon,woman-getting-massage-medium-light-skin-tone
noto,,icon,woman-getting-massage-medium-skin-tone
noto,,icon,woman-getting-massage
noto,,icon,woman-golfing
noto,,icon,woman-guard-dark-skin-tone
noto,,icon,woman-guard-light-skin-tone
noto,,icon,woman-guard-medium-dark-skin-tone
noto,,icon,woman-guard-medium-light-skin-tone
noto,,icon,woman-guard-medium-skin-tone
noto,,icon,woman-guard
noto,,icon,woman-health-worker-dark-skin-tone
noto,,icon,woman-health-worker-light-skin-tone
noto,,icon,woman-health-worker-medium-dark-skin-tone
noto,,icon,woman-health-worker-medium-light-skin-tone
noto,,icon,woman-health-worker-medium-skin-tone
noto,,icon,woman-health-worker
noto,,icon,woman-judge-dark-skin-tone
noto,,icon,woman-judge-light-skin-tone
noto,,icon,woman-judge-medium-dark-skin-tone
noto,,icon,woman-judge-medium-light-skin-tone
noto,,icon,woman-judge-medium-skin-tone
noto,,icon,woman-judge
noto,,icon,woman-juggling-dark-skin-tone
noto,,icon,woman-juggling-light-skin-tone
noto,,icon,woman-juggling-medium-dark-skin-tone
noto,,icon,woman-juggling-medium-light-skin-tone
